pimprod2036369,Dermalogica,Dynamic Skin Retinol Serum,Treatment & Serums,Face Serums,$98.00,1.0 oz,https://media.ulta.com/i/ulta/2603403?w=100&h=100&fmt=auto,772 Reviews,"Benefits
Helps reverse the appearance of wrinkles
Retexturizes and reduces appearance of pores
Evens skin tone
Key Ingredients
Retinol: improves texture and firmness and fades the appearance of dark spots
Encapsulated Retinol Spheres: carry time released retinol to improve fine lines and wrinkles, and even skin tone
Granactive Retinoid: a stable retinoid ester that reduces fine lines, wrinkles, pores, and the appearance of dark spots as well as skin smoothness
10 HAS (Retinol Booster): works to boost the already potent abilities of retinol
Squalane: moisturizes skin, aids in hydration, and improves moisture barrier
Beta-Glucan: hydrates and soothes the skin
Research Results
Proven to reduce the 4 signs of skin aging within 2 weeks","Water/Aqua/Eau, Squalane, Glycerin, Hexyldecanol, Propanediol, Dimethyl Isosorbide, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyacetophenone, Hydroxypinacolone Retinoate, Retinol, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Pelargonium Graveolens Flower Oil, Aniba Rosodora (Rosewood) Wood Oil, Eucalyptus Globulus Leaf Oil, Santalum Album (Sandalwood) Oil, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Cupressus Sempervirens Oil, Juniperus Virginiana Oil, Abies Sibirica Oil, Tocopherol, Beta-Glucan, Caprylyl Glycol, BHT, Ceramide NP, Caprylic/Capric Triglyceride, Cetyl Palmitate, 1,2-Hexanediol, Ethylhexylglycerin, Polysorbate 60, Tetrasodium Glutamate Diacetate, Hydroxystearic Acid, Polysorbate 20, Sorbitan Isostearate, Laureth-23, Trideceth-6 Phosphate, Sodium Hydroxide, Citric Acid, Polyacrylate Crosspolymer-6, Sodium Benzoate, Benzyl Alcohol, Linalool.","After cleansing, apply a thin layer over face. Keep out of eyes. Use nightly. If dryness or redness occurs, reduce frequency. Wear an SPF during the day."
pimprod2008310,Loving Tan,Deluxe Gradual Tan,Suncare,Self-Tanning & Bronzing,$30.00,Medium,https://media.ulta.com/i/ulta/2552001?w=100&h=100&fmt=auto,281 Reviews,"Benefits
Extends your tan
Moisturizes & softens
Build the perfect shade
Features
Quick drying
Proudly Australian Made","Water (Aqua), Isopropyl Myristate, Dihydroxyacetone, Cetearyl Alcohol, Glyceryl Stearate, Cetearyl Glucoside, Propanediol, Ceteareth-20, Butyrospermum Parkii (Shea) Butter, Coffea Arabica (Coffee) Seed Extract, Euterpe Oleracea (Acai) Fruit Extract, Tocopheryl Acetate, Glycerin, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Metabisulfite, Fragrance (Parfum), Phenoxyethanol, Ethylhexylglycerin, Coumarin, Benzyl Benzoate, Limonene, FD&C Red No. 40 (CI 16035), FD&C Blue No.1 (CI 42090), FD&C Yellow No. 5 (CI 19140).","For a more radiant and even result, exfoliate skin the night before application. Using your Loving Tan Deluxe Applicator Mitt and working in sections, apply to your body in smoothing movements. Apply sparingly to dry areas such as feet, ankles, knees, hands and elbows. Build a deeper tan by reapplying daily until the required depth of color is achieved."
pimprod2033546,Hero Cosmetics,Mighty Patch Nose Pore Pimple Patches,K-Beauty,,$17.99,10 ct,https://media.ulta.com/i/ulta/2598128?w=100&h=100&fmt=auto,931 Reviews,"Benefits
Traps pore & pimple gunk
Absorbs oil
Improves look of pores
Features
Flexes to fit your nose contours. Designed with extra slits to customize the fit.
Shows the gunk coming out. Turns white as it absorbs oily pimple gunk.
Peels off painlessly. Comfy-peel adhesive comes off gently
Key Ingredients
Made of 100% pure medical-grade hydrocolloid, a naturally fluid-absorbing gel that traps oil and pimple gunk like a sponge.
Drug-free, non-drying, and safe for sensitive skin.",Hydrocolloid,"Start with clean, dry skin. Apply the patch and leave on 6-8 hours (until it turns white with gunk). Now the fun part - peel it off.
PRO TIPS:
Peel the backing from the center first. Get the patch in place, then smooth down the sides.
Patching a pimple cluster? Mighty Patch works best on whiteheads!
For extra-satisfying results, exfoliate before you patch - it helps loosen up the gunk.
Need to re-patch? Wait at least 6 hours (to let your skin breathe)."
pimprod2021636,Tarte,Maracuja Vegan Juicy Lip Balm,Lips,Lip Gloss,$27.00,Rose,https://media.ulta.com/i/ulta/2566166?w=100&h=100&fmt=auto,"1,840 Reviews","Benefits
Cushion Comfort Complex instantly plumps the appearance of lips & smooths the look of lip lines
Maracuja drenches lips in moisture
10+ antioxidant-rich fruits smooth & nourish
Mirror-shine formula feels ultra comfortable
Click-up packaging keeps formula clean & pristine
Cushiony formula without petrolatum or lanolin
Smells like coconut!
Vegan & cruelty-free
Features
Buildable coverage glossy balm finish
Vegan
Dermatologist-tested
12-hr hydration
*based on a clinical study of 33 subjects
Key Ingredients
Maracuja oil: rich in essential fatty acids & vitamin C for firmer, brighter, smoother-looking lips
Grapeseed oil: antioxidant & moisturizer
Goji: smooths & moisturizes
Acai: powerful antioxidant packed with vitamins A, B, C & E to help restore moisture
Acerola: antioxidant rich
Pomegranate: provides maximum hydration
Watermelon: rich in vitamin C & hydrates
Strawberry: rich in vitamin C
Blueberry: packed with vitamin A, C & E
Peach: hydrates & nourishes cranberry: boosts radiance
Lemon: antioxidant-rich
Passion fruit: rich in vitamins A & C, hydrating & plumping
Vitamin E: natural preservative that also acts as an emollient & antioxidant","Diisostearyl Malate, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Bis-Diglyceryl Polyacyladipate-2, Polyglyceryl-2 Triisostearate, Hydrogenated Polyisobutene, Ceresin, Microcrystalline Wax/Cera Microcristallina/Cire Microcrystalline, 1,2-Hexanediol, Fragrance/Parfum, Benzyl Benzoate, Tocopheryl Acetate, Passiflora Edulis Seed Oil, Benzyl Alcohol, Vitis Vinifera (Grape) Seed Oil, Euterpe Oleracea Fruit Extract, Punica Granatum Fruit Extract, Lycium Barbarum Fruit Extract, Malpighia Punicifolia (Acerola) Fruit Extract, Passiflora Incarnata Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Fragaria Vesca (Strawberry) Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Juice, Tocopherol. (+/-): Red 28 Lake (CI 45410), Yellow 6 Lake (CI 15985), Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491, CI 77492, CI 77499), Blue 1 Lake (CI 42090).","Customizable coverage!
Click up once, non-retractable click reveals the perfect amount of product every time.
Apply 1 swipe as a hydrating treatment balm.
Swipe on multiple layers for the perfect pop of color.
PRO tip: line lips with maracuja juicy lip liner for precision application, everytime."
pimprod2012179,CeraVe,Resurfacing Retinol Facial Serum for Acne Prone Skin,Treatment & Serums,Acne & Blemish Treatments,$21.99,1.0 oz,https://media.ulta.com/i/ulta/2556947?w=100&h=100&fmt=auto,"2,248 Reviews","Benefits
Formulated with encapsulated retinol to refine skin texture and improve smoothness
Helps skin look brighter, smoother and more even-toned
Reduces the appearance of post-acne marks and visible pores
Helps restore the skin's protective barrier with ceramides
Provides soothing benefits with niacinamide
Lightweight and fast-absorbing
Non-comedogenic
Developed with dermatologists
Key Ingredients
Encapsulated retinol helps resurface skin texture and minimize the look of visible pores
Licorice root extract is known to help brighten the appearance of skin
Ceramides help restore and maintain the skin's natural barrier
Niacinamide helps calm the skin
MVE Technology, a patented delivery system, continually releases moisturizing ingredients
Formulated Without
Fragrance
Parabens","Aqua/Water, Propanediol, Dimethicone, Cetearyl Ethylhexanoate, Niacinamide, Ammonium Polyacryloyldimethyl Taurate, Dipotassium Glycyrrhizate, Hydrogenated Lecithin, Potassium Phosphate, Ceramide Np, Ceramide Ap, Ceramide Eop, Carbomer, Cetearyl Alcohol, Behentrimonium Methosulfate, Dimethiconol, Lecithin, Sodium Citrate, Retinol, Sodium Hyaluronate, Sodium Lauroyl Lactylate, Cholesterol, Phenoxyethanol, Alcohol, Isopropyl Myristate, Caprylyl Glycol, Citric Acid, Trisodium Ethylenediamine Disuccinate, Pentylene Glycol, Phytosphingosine, Xanthan Gum, Polysorbate 20, Ethylhexylglycerin.","Apply evenly to face daily. Avoid contact with eyes& lips. If contact occurs, rinse thoroughly with water. If discomfort occurs during the first application, space out the applications until skin adjusts. Apply a sunscreen while using the product.
Build your Everyday Routine with CeraVe:
Step 1: Cleanse with CeraVe Acne Foaming Cream Cleanser
Step 2: Treat with CeraVe Resurfacing Retinol Serum
Morning Step 3: Moisturize & Protect with CeraVe AM Facial Moisturizing Lotion with Broad Spectrum SPF 30
Night Step 3: Moisturize with CeraVe PM Facial Moisturizing Lotion
Precautions: For external use only."
pimprod2050656,Saltair,Lip Oil Balm,Lips,Lip Balms & Treatments,$9.00,Dragon Fruit,https://media.ulta.com/i/ulta/2636812?w=100&h=100&fmt=auto,218 Reviews,"Features
With coconut vanilla flavor
Key Ingredients
Coconut Oil - hydrates and rejuvenates
Plant-Derived Esters - provide excellent moisture while adding sheen to the lips
Murumuru Butter - naturally rich in fatty acids for beneficial hydration
Shea Butter - nourishes and softens dry lips","Petrolatum, Diisostearyl Malate, Polybutene, Hydrogenated Polyisobutene, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Butyrospermum Parkii Butter, Hydrogenated Poly(C6-14 Olefin), Octyldodecanol, Microcrystalline Wax, Flavor, Ricinus Communis (Castor) Seed Oil, Synthetic Wax, Polyglyceryl-2 Diisostearate, Disteardimonium Hectorite, Propylene Carbonate, Astrocaryum Murumuru Seed Butter, Cocos Nucifera Oil, Mica, Siraitia Grosvenorii Fruit Extract, Oryza Sativa (Rice) Bran Extract, Isopropyl Titanium Triisostearate, Helianthus Annuus Extract, Rosmarinus Officinalis Leaf Extract, Tocopherol, BHT, Citric Acid. [+/-: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499), Red 33 Lake (CI 17200), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090)].",Apply the lip balm oil onto lips as needed to nourish.
pimprod2028063,Drunk Elephant,T.L.C Framboos Glycolic Resurfacing Night Serum,Treatment & Serums,Face Serums,$134.00,1.69 oz,https://media.ulta.com/i/ulta/2588445?w=100&h=100&fmt=auto,228 Reviews,"Benefits
Formulated with a dream-team of glycolic, tartaric, lactic, citric, and salicylic acids blended with raspberry extract and horse chestnut
Delivers chemical exfoliation without dryness or sensitization
Refines uneven texture, targets breakouts, and curbs excess oiliness
Enhances the performance of other products by clearing the way for maximum absorption
Dermatologist Tested
2023 InStyle Award Winner: Best Dark Spot Corrector
Key Ingredients
T.L.C. Framboos AHA blend: Resurfaces and exfoliates skin for a smoother, more even-looking complexion
Salicylic Acid (BHA): Loosens sebum to unclog pores while soothing skin
Raspberry Fruit Extract: Rehydrates and soothes skin with antioxidants
Research Results
In a consumer-perception study with 106 people after 2 weeks:
98% agreed skin felt smoother
93% agreed skin appeared restored to a healthy and radiant glow
92% agreed the look of dullness was improved","Water/Aqua/Eau, Glycolic Acid, Butylene Glycol, Glycerin, Sodium Hydroxide, Lactic Acid, Salicylic Acid, Tartaric Acid, Vitis Vinifera (Grape) Juice Extract, Aloe Barbadensis Leaf Juice, Opuntia Ficus-Indica Extract, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Camellia Sinensis Leaf Extract, Rubus Idaeus (Raspberry) Fruit Extract, Saccharomyces Cerevisiae Extract, Buddleja Davidii Meristem Cell Culture, Sclerocarya Birrea Seed Oil, Sodium Hyaluronate Crosspolymer, Allantoin, Hydroxyethylcellulose, Galactoarabinan, Propanediol, Citric Acid, Tetrasodium Glutamate Diacetate, Xanthan Gum, Hexylene Glycol, Phenoxyethanol, Sodium Benzoate, Caprylyl Glycol, Potassium Sorbate, Pentylene Glycol, Sodium Carbonate, Sodium Chloride, Disodium Phosphate, Sodium Phosphate, Ethylhexylglycerin.","In the evening, apply to a clean, dry face (and even to the chest and backs of hands), avoiding the eye area.
Note: Slight tingling may be experienced, particularly for the first few days of application. This typically dissipates as your skin becomes adjusted. Start slowly by using every other night.
Tip: Also works incredibly well as a spot treatment!
Smoothie tip: ""Oh What a Night Smoothie""- 1 pump T.L.C. Framboos + 1 pump Lala Retro + 1 pump B-Hydra, for smoother, hydrated, more radiant skin.
How to Recycle:
Pop off the top, unscrew the clear vial from the top and recycle the vial + outer container.
Precautions: Use only as directed. Avoid contact with eyes. Discontinue use immediately if irritation occurs and consult a physician. Use a sunscreen daily while using this product and for a week after ceasing use. Product's contact with skin must be of limited frequency or duration."
pimprod2048022,La Roche-Posay,Anthelios Mineral Tinted Fluid Face Sunscreen SPF 40,Moisturizers,Tinted Moisturizer,$39.99,Medium/Deep,https://media.ulta.com/i/ulta/2625717?w=100&h=100&fmt=auto,283 Reviews,"Benefits
Anthelios Tinted Mineral Sunscreen is now available in four flexible shades, ideal for a broad range of skin tones
Formulated with Cell-Ox Shield Technology® for broad spectrum UVA/UVB protection and a powerful antioxidant sun protection
Tinted mineral sunscreen formula with iron oxides features a light tint
Lightweight, non-greasy matte sunscreen leaves skin hydrated with a radiant, natural finish
Ideal for all skin types, including Sensitive Skin
Water resistant up to 40 minutes
Non-comedogenic
Recommended by the Skin Cancer Foundation
Dermatologist Tested, Sensitive Skin Tested, Allergy Tested
Key Ingredients
Cell-Ox Shield technology features titanium dioxide for broad-spectrum mineral sunscreen protection plus powerful antioxidant protection to help defend skin cells against damaging free radicals caused by UV rays.
Formulated Without
Fragrance
Parabens
Oxybenzone
Octinoxate
Avobensone
Oil","Isohexadecane, Water, Dimethicone, Triethylhexanoin, C15-19 Alkane, Silica, C12-15 Alkyl Benzoate, Caprylyl Methicone, Butyloctyl Salicylate, Iron Oxides, Aluminum Stearate, Dicaprylyl Carbonate, Dicaprylyl Ether, Talc, Dimethicone/Peg-10/15 Crosspolymer, Alumina, Polyhydroxystearic Acid, Peg-9 Polydimethylsiloxyethyl Dimethicone, Pentylene Glycol, Acrylates/Dimethicone Copolymer, Aluminum Hydroxide, Stearic Acid, Niacinamide, Phenoxyethanol, Magnesium Sulfate, Caprylyl Glycol, Triethoxycaprylylsilane, Disteardimonium Hectorite, Diethylhexyl Syringylidenemalonate, Tocopherol, Disodium Stearoyl Glutamate, Propylene Carbonate, Cassia Alata Leaf Extract, Maltodextrin, Dipropylene Glycol, Sodium Citrate, Caprylic/Capric Triglyceride.",Shake well before use. Apply generous amount 15 minutes before sun exposure. Massage into skin until fully absorbed. Reapply at least every 2 hours. Reapply immediately after towel drying.
pimprod2049765,BYOMA,Milky Moisture Hydrating Duo,Cleansers,Face Wash,$19.99,,https://media.ulta.com/i/ulta/2635707?w=100&h=100&fmt=auto,110 Reviews,"Benefits
Milky Moisture Cleanser gently refreshes skin and brightens complexion
Hydrating Milky Toner soothes dry, dehydrated, and sensitive skin
Clinically proven to provide all-day hydration and protect skin barrier
Features
Dermatologist tested & approved
Alcohol and fragrance-free
Recyclable bottles
Key Ingredients
Milky Moisture Cleanser (2.02 oz): Tri-Ceramide Complex supports skin barrier health - Oat Extract and Panthenol ease inflammation and hydrate
Hydrating Milky Toner (5.07 oz): Barrier Lipids help restore skin barrier and Polyglutamic Acid and Cica deeply hydrate and minimize TEWL","Milky Moisture Cleanser: Aqua, Glycerin, Decyl Glucoside, Cetyl Ethylhexanoate, Ethylhexyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Diisostearyl Malate, Arachidyl Alcohol, Cetearyl Alcohol, Panthenol, Glucose, Glyceryl Stearate, Behenyl Alcohol, Avena Sativa (Oat) Meal Extract, Dipropylene Glycol, Arachidyl Glucoside, Ceramide NP, Cholesterol, Caprylic/Capric Triglyceride, Tocopherol, Hydrogenated Lecithin, Oryza Sativa (Rice) Germ Extract, Xanthan Gum, Hydroxyacetophenone, Phytosphingosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Stearoyl Glutamate, Caprylyl Glycol, Citric Acid, Ethylhexylglycerin, Disodium EDTA, Stearic Acid, Oleic Acid, Maltodextrin, Cetyl Alcohol, Dipotassium Glycyrrhizate, Astaxanthin, 1,2-Hexanediol, Butylene Glycol, Cocos Nucifera (Coconut) Fruit Extract, Lactic Acid, Cyanocobalamin, Sodium Citrate, Caprylhydroxamic Acid.
Hydrating Milky Toner: Aqua, Butylene Glycol, Glycerin, Dipropylene Glycol, 1,2-Hexanediol, Panthenol, Limnanthes Alba (Meadowfoam) Seed Oil, Polyglutamic Acid, Pullulan, Saccharide Isomerate, Xanthan Gum, Centella Asiatica Extract, Gluconolactone, Sphingolipids, Sodium Citrate, Beta-Glucan, Tocopherol, Ceramide NP, Citric Acid, Carbomer, Ethylhexylglycerin, Polyglyceryl-3, Methylglucose Distearate, Tromethamine, Symphytum Officinale Root Extract, Hydrogenated Lecithin, Sodium Phytate, Sodium Hyaluronate, Methyl Glucose Sesquistearate, Cetearyl Glucoside.","Formulated with a host of hydrating heroes, including Oat Extract, Panthenol, and Barrier Lipids. These skin-saving ingredients work to lock in moisture across multiple layers of the skin, soothe inflammation, and nourish skin for a stronger skin barrier.
Precautions: Eye irritation."
pimprod2035466,Bubble,Day Dream Vitamin C + Niacinamide Tone & Texture Serum,Treatment & Serums,Face Serums,$17.00,1.0 oz,https://media.ulta.com/i/ulta/2600874?w=100&h=100&fmt=auto,"2,970 Reviews","Benefits
For all skin types
Fragrance free
Key Ingredients
Vitamin C is like an antioxidant superfood for your skin—and it's essential if you're looking to promote a bright, smooth, even complexion or reduce sun damage.
Niacinamide is a skincare powerhouse that can hydrate skin, calm irritation, improve skin barrier function, and reduce signs of aging.
Plant Derived Ceramides replenish the natural building blocks of your skin barrier, and a healthy skin barrier equals a healthier face.
Alpha Arbutin works to visibly reduce the appearance of spots & uneven skin tone
Formulated Without
Denatured Alcohols
Parabens
Artificial color
Added fragrance","Water (Aqua), Sodium Ascorbyl Phosphate, Coco-Caprylate/Caprate, Glycerin, Niacinamide, Alpha-Arbutin, Tranexamic Acid, Ceramide NP, Ceramide AP, Ceramide AS, Cholesterol, Ceramide NS, Ceramide EOP, Xanthan Gum, Brassica Campestris Seed Oil, Ethylhexylglycerin, Glycyrrhiza Glabra (Licorice) Root Extract, Polyglyceryl-3 Diisostearate, Sorbitan Isostearate, Hydrogenated Lecithin, Althaea Officinalis (Marshmallow) Root Extract, Oryza Sativa (Rice) Bran Extract, Dipropylene Glycol, Glyceryl Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Polyacryloyldimethyl Taurate, Sodium Polyacrylate, Sucrose Distearate, Phenoxyethanol.","After toner, apply 1 pump to clean, dry skin. Allow to absorb for one minute before applying moisturizer. Use once or twice a day.
Precautions: Use only as directed."
