pimprod2045897,Coco & Eve,Travel Size Sunny Honey Bali Bronzing Foam,Suncare,Self-Tanning & Bronzing,$19.00,1.69 oz,https://media.ulta.com/i/ulta/2629204?w=100&h=100&fmt=auto,,"Benefits
World's first 100% Natural DHA self-tan body treatment with full skincare benefits and ZERO nasties
Fast drying and develops in just 2 hours Tropical Balinese Mango and Guava Scent. (No biscuit smells here!)
Key Ingredients
Fast drying and develops in just 2 hours Tropical Balinese Mango and Guava Scent. (No biscuit smells here!)
Cocoa, Banana and Papaya blur skin imperfections and reduce uneven pigmentation
Item 2629204","Aqua/Water/Eau, Dihydroxyacetone, Pentylene Glycol, Glycerin, Lotus Maritimus Flower/Leaf Extract, Musa Sapientum (Banana) Fruit Extract/ Musa Sapientum Fruit Extract, Carica Papaya (Papaya) Fruit Extract/Carica Papaya Fruit Extract, Cocos Nucifera (Coconut) Fruit Extract/ Cocos Nucifera Fruit Extract, Ficus Carica (Fig) Fruit Extract/Ficus Carica Fruit Extract, Garcinia Mangostana Fruit Extract, Mangifera Indica (Mango) Fruit Extract/ Mangifera Indica Fruit Extract, Theobroma Cacao (Cocoa) Seed Extract/ Theobroma Cacao Seed Extract, Erythrulose, Coconut Oil Glycereth-8 Esters, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Hydroxypropyl Methylcellulose, Sodium Cocoyl Glutamate, Propylene Glycol, Parfum/Fragrance/Perfume, Sodium Metabisulfite, Sodium Benzoate, Potassium Sorbate, Citric Acid, CI 14700/ FD&C Red No. 4, CI 19140/ FD&C Yellow No. 5, CI 42090/ FD&C Blue No. 1.","Exfoliate before use. Apply to dry skin, free from moisturizers. Apply using a self tanning mitt in circular motions. Use sparingly on elbows, knees, wrists and hands. Allow to develop for a minimum of 2 hours or overnight for a deeper tan. Rinse off and gently pat skin dry. Moisturize daily to maintain results.
Precautions: Do not apply to sore, broken, irritated or sensitive skin. Avoid contact with eyes, hair and fabrics. Wash hands after use. Wipe the nozzle/bottle clean before storing away in a cool place, out of direct sunlight. Stored below 86 degrees F. In warmer weather, it is advisable to store the product in a fridge. Remove 2 hours from the fridge prior to use. This product does not contain a sunscreen and does not protect against sunburn. Repeated exposure of unprotected skin while tanning may increase the risk of skin aging, skin cancer, and other harmful effects to the skin even if you do not burn. Keep out of the reach of children. For external use only. Use only as directed. Stop using this product if you develop redness or itching."
pimprod2014428,INDIE LEE,Daily Vitamin Infusion,Treatment & Serums,Face Serums,$67.00,1.0 oz,https://media.ulta.com/i/ulta/2565235?w=100&h=100&fmt=auto,154 Reviews,"Benefits
Boosts moisture retention and helps diminish the appearance of fine lines
Provides antioxidant benefits
Vitamin-rich formula offers smooth and even hydration
Great for all skin, including sensitive, uneven-looking and dry skin
Key Ingredients
Squalane Oil boosts moisture retention and helps diminish the appearance of fine lines
Rosehip Seed Oil provides antioxidant benefits from vitamins A, C, & E
Ceramides boost moisture retention and smoothness
Features
Leaping Bunny Certified, cruelty-free, and printed on FSC certified paper
Always formulated without 1,300+ banned ingredients, including: Parabens, Mineral Oil, Sulfate-based detergents, Synthetic Fragrance, Petroleum-based ingredients, Phthalates, Phenoxyethanol, Formaldehyde and GMO ingredients
Vegan
Great for all skin
Item 2565235","Squalane, Rosa Rubiginosa Seed Oil, Persea Gratissima (Avocado) Oil, Cocos Nucifera (Coconut) Oil, Ceramide NP, Ceramide AP, Rosmarinus Officinalis (Rosemary) Leaf Extract, Ascorbyl Palmitate, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil.","Apply to freshly cleansed skin, morning and night. Use alone or layer under your favorite moisturizer for enhanced environmental protection.
Precautions: For external use only."
pimprod2052318,ROUND LAB,Birch Juice Moisturizing Sun Stick SPF 50,K-Beauty,,$25.00,0.67 oz,https://media.ulta.com/i/ulta/2644755?w=100&h=100&fmt=auto,,"Benefits
Broad-Spectrum UV Protection with Hydrating & Calming Properties
Glides on smoothly with a balm-like texture
Lightweight and non-greasy, even with multiple layers
Instantly cools and refreshes with a patented soothing complex
Clinically tested and rated “EXCELLENT” by Germany’s Dermatest for skin safety
Reef-safe: free from oxybenzone and octinoxate
Naturally scented with botanical oils
Key Ingredients
Soothing Cooler: A patented ingredient complex that delivers an instant cooling sensation while helping protect the skin from heat-induced stress.
Glyceryl Glucoside: Derived from resurrection plants that thrive in arid deserts, this ingredient promotes the formation of ""Aquaporins"" (skin moisture channels) for long-lasting hydration.
Birch Tree Sap (Betula Platyphylla Japonica Juice): Rich in minerals, enzymes, proteins, and antioxidants, this sap nourishes the skin, reduces inflammation, and purifies while providing hydration to restore a healthy, balanced complexion.
Item 2644755","Homosalate, Octocrylene, Octisalate, Avobenzone, Diethylhexyl Carbonate, Dimethicone, Methyl Methacrylate Crosspolymer, Synthetic Wax, Diphenylsiloxy Phenyl Trimethicone, Butyloctyl Salicylate, Butyl Methoxydibenzoylmethane, Isopropyl Palmitate, Phenethyl Benzoate, Diisostearyl Malate, Ethylhexyl Isononanoate, Caprylyl Trimethicone, Synthetic Fluorphlogopite, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Polymethylsilsesquioxane, Polyethylene, Dimethicone/Vinyl Dimethicone Crosspolymer, Camellia Japonica Seed Oil, Ethylene/Propylene Copolymer, Silica Dimethyl Silylate, Dimethicone Crosspolymer, Candelilla Wax Esters, Artemisia Annua Extract, Copernicia Cerifera (Carnauba) Wax, Pinus Sylvestris Leaf Oil, Anthemis Nobilis Flower Oil, Water, Dipotassium Glycyrrhizate, Allantoin, Glyceryl Glucoside, Butylene Glycol, Glycerin, 1,2-Hexanediol, Betula Platyphylla Japonica Juice, Ulmus Davidiana Root Extract, Aloe Barbadensis Leaf Extract, Dioscorea Japonica Root Extract, Viola Mandshurica Flower Extract, Laminaria Japonica Extract, Glyceryl Caprylate, Sodium Hyaluronate, Hyaluronic Acid, Ascorbic Acid.","In the final step of your skin care routine, apply the stick directly to areas exposed to the sun.
Reapply as needed---especially after sweating, swimming, or towel drying.
For external use only.
Do not use on damaged or broken skin.
When using this product keep out of eyes. Rinse with water to remove.
Stop use and ask a doctor if rash occurs.
Keep out of reach of children. If swallowed, get medical help or contact a Poison Control Center right away."
pimprod2039665,Dr. Brandt,Bright This Way Liquid Sun Shield SPF 50,Suncare,Sunscreen,$67.00,1.7 oz,https://media.ulta.com/i/ulta/2613316?w=100&h=100&fmt=auto,90 Reviews,"Benefits
A must-have to complete your daily skincare routine and anyone concerned with damage from UVA/ UVB rays, HEV/blue light from devices, infrared radiation, and pollution, dark spots and photoaging
For all skin types
Key Ingredients
Titanium Dioxide: one of the two members of the elite sunscreen group called physical sunscreens
Isododecane: a clear, colorless and odorless, highly volatile (meaning it does not absorb into the skin but evaporates from it) liquid that's used as an emollient
Glycerin: not only a simple moisturizer but knows much more; keeps the skin lipids between our skin cells in a healthy (liquid crystal) state, protects against irritation, helps to restore barrier
Formulated Without
Sulfates
Parabens
Phthalates
Synthetic Fragrance
Item 2613316",Zinc Oxide Water/Aqua/Eau Isododecane Polyglyceryl-6 Polyricinoleate Propanediol Dimethicone Caprylic/Capric Triglyceride Trimethylsiloxysilicate Butyloctyl Salicylate Coco-Caprylate/Caprate Isoamyl Laurate Neopentyl Glycol Diheptanoate Polyglyceryl-10 Dioleate Lecithin Polyhydroxystearic Acid Ectoin Polymethylsilsesquioxane Butyrospermum Parkii (Shea) Butter Glycerin Citrus Aurantium Dulcis (Orange) Peel Oil Plankton Extract Lavandula Angustifolia (Lavender) Oil Lavandula Hybrida Oil Decyl Glucoside Sodium Ascorbate Caprylyl Glycol Dimethiconol Propylene Carbonate Aminomethyl Propanol Polysilicone-11 Disteardimonium Hectorite Ethylhexylglycerin Polysorbate 20 Sclareolide Tocopheryl Acetate Dimethicone/Vinyl Dimethicone Crosspolymer Tocopherol Linalool Linalyl Acetate Hexylene Glycol Phenoxyethanol Limonene.,"AM. Shake well before use. Apply evenly to face, neck and chest daily, as the last step in your skincare routine, at least 15 minutes before sun exposure."
pimprod2044746,Kinship,Dreamwave 2% Bio-Retinoid Complex Overnight Renewal Serum,Treatment & Serums,Face Serums,$48.00,1.0 oz,https://media.ulta.com/i/ulta/2624081?w=100&h=100&fmt=auto,3 Reviews,"Benefits
Delivers retinol results without the irritation or instability of traditional retinol
Visibly reduces fine lines + deep wrinkles while smoothing skin
Evens out skin tone from sun damage or post-acne scars
Brightens dull skin + improves radiance
Can be used in your 20s for preventative measures or to improve skin as you age
Lightweight + fast-absorbing
Research Results
Firms + smooths: 20% decrease in wrinkle depth*, 90% said skin is smoother**
Soothes redness + boosts moisture in participants with Retinol sensitivity: 46% reduction in redness, 57% increase in moisture*
Brightens + tightens: 90% said skin tone appears more even, bright + healthy, 86% said pores appear smaller**
*In a double-blind, randomized clinical study on Bio-Retinoid micro-algae after 56 days, **In a 4 week consumer perception trial
Key Ingredients
2% Bio-Retinoid Complex: Patent-pending bio-retinoid from micro-algae supports natural collagen + speeds cell turnover. Encapsulated + highly stabilized, this molecule delivers Retinol benefits without the irritation.
Retinal: a form of Retinol that is 20x more potent than Retinol in smoothing lines + wrinkles and improving texture.
Niacinamide: Balances oil + minimizes appearance of pores.
Tranexamic Acid (TXA): A safe alternative to hydroquinone that can help treat + prevent discoloration from sun damage.
Pre-Probiotics: Our patented plant-based probiotic technology Kinbiome supports a healthy skin barrier
Item 2624081","Water/Aqua/Eau, Glycerin, Squalane, Caprylic/Capric Triglyceride, Coconut Alkanes, Aloe Barbadensis Leaf Juice, Cetearyl Olivate, Sorbitan Olivate, Chlorella Vulgaris Extract, Butyrospermum Parkii Nut Extract, Cetyl Palmitate, Sorbitan Palmitate, Dipropylene Glycol, Propanediol, Tranexamic Acid, Phenoxyethanol, Sodium Palmitoyl Proline, Caprylyl Glycol, Carbomer, Coco-Caprylate/Caprate, Ethylhexylglycerin, Hexylene Glycol, Tocopherol, Sodium Phytate, Niacinamide, Butylene Glycol, Olea Europaea (Olive) Leaf Extract, Dicaprylyl Ether, Safflower Seed Oil Piperonyl Esters, Sodium Hyaluronate, Lecithin, Lavandula Angustifolia (Lavender) Oil, Citrus Paradisi (Grapefruit) Peel Oil, Aniba Rosaeodora Wood Oil, Retinal, Camellia Sinensis Leaf Extract, Pentylene Glycol, Lactic Acid, Nymphaea Alba Flower Extract, Lactobacillus Ferment, Citric Acid, Sodium Benzoate, Potassium Sorbate, Sodium Hyaluronate Crosspolymer, Sodium Hydroxide, Linalool, Limonene.","As an overnight treatment. Apply 2-3 pumps to cleansed face, neck + chest in the PM. Start 3x per week. Build to daily use as tolerated. Best results achieved with consistent use.
Avoid sun exposure while using this product and approximately a week after last use. Always use sunscreen with very high protection."
pimprod2051242,Rael,Vaginal Health Probiotic,K-Beauty,,$24.99,30 ct,https://media.ulta.com/i/ulta/2641034?w=100&h=100&fmt=auto,97 Reviews,"Benefits
Supports vaginal and gut health with 5 probiotic strains.
Balances pH levels for wellness.
Promotes urinary tract health and ovulation.
Relieves discomfort, dryness, itchiness, and odor*
Improves vaginal and digestive health.
Reduces the impact of digestive symptoms Ideal for daily use.
Key Ingredients
5 Strains and 15 Billion Active Cultures: Balance vaginal pH and boosts healthy digestion.
Vitamin D: Aids in mircobiome and immune support system.
Research Results
4 Out of 5 Experienced Improved Vaginal and Digestive Health**
Overall vaginal health improved by 38%**
Severity of vaginal dryness or excess discharge improved by 57%**
Overall gastrointestinal health improved by 51%**
Impact of digestive health symptoms on daily activities improved by 75%**
Item 2641034","Potato Maltodextrin, Capsule (Hypromellose, Gellan Gum), Lactobacillus Acidophilus La-14, Lactobacillus Casei Lc-11, Lactobacillus Rhamnosus HN001, Magnesium Stearate, Silicon Dioxide, Lactobacillus Acidophilus NCFM, Lactobacillus Gasseri Lg-36, Cholecalciferol (Vitamin D3).","Take 1 capsule daily with a meal and glass of water, either in the morning or evening.
Precautions: Store in a dry, cool place. Consult your healthcare provider before use if you are pregnant, nursing, taking medication, or have a medical condition. *This statement has not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease. **Based on a 12 week clinical study with 37 participants with self-reported BV"
pimprod2052405,CoverGirl,Clean Fresh Tinted Lip Balm SPF 15,Lips,Lip Balms & Treatments,$7.99,Orange You A Cutie,https://media.ulta.com/i/ulta/2641560?w=100&h=100&fmt=auto,269 Reviews,"Benefits
Moisture-rich tinted lip balm with 100% Mineral SPF 15.
Infused with plant-based emollients to protect, instantly hydrate, and smooth lips.
Lightweight formula. Natural-looking shine. Not sticky, tacky, or greasy.
Leaping Bunny Approved by Cruelty-Free International (CFI).
Formulated Without
Parabens
Talc
Mineral Oil
Item 2641560","Active: Zinc Oxide (7.55%), Titanium Dioxide (2.0%). Inactive: Polybutene, Caprylic/Capric Triglyceride, Polyethylene, Cera Microcristallina/Microcrystalline Wax/Cire Microcrystalline, Mica, Stearalkonium Hectorite, Silica, Dicalcium Phosphate, Propylene Carbonate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: Titanium Dioxide (CI 77891), Red 6 Lake (CI 15850), Yellow 5 Lake (CI 19140), Red 28 Lake (CI 45410).","Apply Clean Fresh Tinted Lip Balm SPF 15 generously and evenly 15 minutes before sun exposure. Use water-resistant sunscreen if swimming or sweating. Reapply at least every 2 hours, after eating or drinking or throughout the day as needed."
pimprod2040257,Pixi,Vitamin-C CapsuleCare Brightening Face Serum,Treatment & Serums,Face Serums,$24.00,30 ct,https://media.ulta.com/i/ulta/2612350?w=100&h=100&fmt=auto,11 Reviews,"Benefits
Revives & evens out skin tone
Each capsule contains the perfect dose of nourishing serum for face, neck & decolletage
Travel-friendly, biodegradable pods prevent oxidation for maximum potency & efficacy
Key Ingredients
Vitamin C brightens
Vitamin E provides antioxidant protection
Plant oils nourish
Item 2612350","Caprylic/Capric Triglyceride, Ascorbic Acid, Boron Nitride, Silica, Hydrogenated Vegetable Oil, Tocopherol, Hydrogenated Rapeseed Oil, Diethylhexyl Syringylidenemalonate.",Twist off capsule tip to open. Smooth serum onto clean skin or mix a capsule in with your moisturizer.
pimprod2019407,NUDESTIX,NUDESKIN Citrus Clean Balm & Make-Up Melt,Cleansers,Cleansing Balms & Oils,$35.00,2.03 oz,https://media.ulta.com/i/ulta/2571976?w=100&h=100&fmt=auto,789 Reviews,"Benefits
This multi-tasking balm quickly melts away makeup and impurities while gently cleansing your skin. Skin feels fresh, soft and supple - and your skin will smell ah-mazing!
Vegan
Features
Makeup Remover: Vegan powered emollients gently melt off all traces of makeup
Makeup Remover: Sulfate free gentle Olive Oil based cleanser
Makeup Remover: Rose Hip Fruit Oil - Rich in Vitamin A, fights against aging by boosting moisture and collagen
Skin Cleanser: Contains sulfate-free gentle Olive Oil based cleansers and Pore-cleansing oils to deep clean skin
Skin Cleanser: Litsea Cubeba Fruit Oil (May Chang Oil) - Citrus essential oil to help detox pores, balance sebum, rejuvenate skin and refresh mind
Skin Cleanser: Orange Peel Oil - Natural antiseptic and anti-inflammatory
Skin Cleanser: Rosemary Leaf Oil - Natural antibacterial and detox for congested pores
Skin Cleanser: Eucalyptus Leaf Oil - Skin purifying, cleansing, clarifying
Skin Softener: Vegan powered essential oils soften skin and calm the mind
Skin Softener: Savia Hispanica (Chia) Seed Oil - absorbs 6x moisturizer to hydrate skin
Skin Softener: Lavender Oil - Natural Skin Calming
Skin Softener: Neroli Oil (Bitter Orange Flower) - Aromatherapy to reduce stress and clears mind
Skin Brightener: Natural AHAs gently exfoliate and brighten skin
Skin Brightener: Apple Fruit Extract - Powerful antioxidant to protect skin from free-radical damage and natural malic acid (AHA) to gently exfoliate to brighten skin
Formulated Without
Sulfates
Phthalates
Parabens
Gluten
Synthetic fragrances
Item 2571976","Isodecyl Neopentanoate, Isononyl Isononanoate, PEG-10 Isostearate, PEG-20 Glyceryl Triisostearate, Silica Dimethyl Silylate, Synthetic Wax, Trihydroxystearin, Sorbitan Olivate, Litsea Cubeba Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Pelargonium Graveolens Oil, Dehydroacetic Acid, Canarium Luzonicum Gum Nonvolatiles, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Anthemis Nobilis Flower Oil, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Acacia Senegal Gum, Curcuma Longa (Turmeric) Root Extract, Maltodextrin, Water (Aqua), Rosa Canina Fruit Oil, Butylene Glycol, Salvia Hispanica Seed Extract, Pyrus Malus (Apple) Fruit Extract, Citral*, Limonene*, Linalool*, Citronellol*, Geraniol*.
*Naturally occurring in essential oils listed.
Nudestix formulations are updated from time to time as part of our commitment to innovation and maintaining global compliance. Therefore, ingredient lists or claims shown here may differ from the box of the product depending on time and global region of purchase.","Use daily, morning and night.
Massage onto dry skin until skin feels clean and makeup is melted off.
Rinse off with warm water or wipe with a dry cloth if no water available.
Follow with Nudeskin 5% Citrus Fruit and Glycolic Glow Toner and Nudeskin Citrus-C Mask and Daily Moisturizer."
pimprod2052239,ROUND LAB,1025 Dokdo Cream,K-Beauty,,$36.00,2.71 oz,https://media.ulta.com/i/ulta/2643239?w=100&h=100&fmt=auto,1 Review,"Benefits
Provides 24-hour hydration and prevents moisture loss
Clinically proven to improve rough texture, flakiness, and support the skin’s moisture barrier
Ceramide-infused cream melts into skin for deep hydration and barrier support.
Clinically tested and rated “EXCELLENT” by Germany’s Dermatest for skin safety
Key Ingredients
Ulleungdo deep-sea water – Rich in calcium, magnesium, and zinc to support skin’s moisture balance
5 Ceramides – Reinforce the skin’s natural barrier and seal in moisture
Triple Hyaluronic Acid – Layers deep, medium, and surface hydration for intense moisture
Panthenol – Helps calm and hydrate sensitive skin
Allantoin – Soothes irritation and supports skin recovery
Item 2643239","Water(Aqua), Glycerin, Caprylic/Capric Triglyceride, Dipropylene Glycol, Hydrogenated Poly(C6-14 Olefin), Cetearyl Alcohol, Methyl Trimethicone, 1,2-Hexanediol, Caprylyl Methicone, Phenyl Trimethicone, C12-16 Alcohols, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate SE, Polymethylsilsesquioxane, Cetearyl Glucoside, Palmitic Acid, Cetearyl Olivate, Sorbitan Olivate, Hydrogenated Lecithin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Copernicia Cerifera (Carnauba) Wax, Ethylhexylglycerin, Glyceryl Caprylate, Stearic Acid, Disodium EDTA, Sea Water(Maris Aqua), Allantoin, Panthenol, Butylene Glycol, Chondrus Crispus Extract, Beta-Glucan, Saccharum Officinarum (Sugarcane) Extract, Ceramide AP, Ceramide AS, Ceramide EOP, Ceramide NP, Ceramide NS, Cholesterol, Phytosphingosine, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate.",Apply a small amount to the face and gently spread until absorbed.
