pimprod2043254,CHANEL,N°1 DE CHANEL Revitalizing Mask,Treatment & Serums,Face Masks,$100.00,1.7 oz,https://media.ulta.com/i/ulta/2611611?w=100&h=100&fmt=auto,1 Review,"Features
Red Camellia Extract helps address the appearance of the 5 signs of aging. Red Camellia Oil provides comfort.
The formula also features 3 types of alpha hydroxy acids: citric acid, tartaric acid and acids derived from hibiscus flowers. Together, these ingredients help refine the look of pores, smooth the appearance of surface irregularities and minimize the look of fine lines.
Item 2611611","Camellia Japonica Flower Water, Glycerin, Alcohol, Aqua (Water), Citric Acid, Ammonium Acryloyldimethyltaurate/VP Copolymer, Pentylene Glycol, Sodium Hydroxide, Polysorbate 20, Tartaric Acid, Camellia Japonica Seed Oil, Faex (Yeast Extract), Camellia Japonica Flower Extract, Polyacrylate Crosspolymer-6, Parfum (Fragrance), Caprylyl Glycol, Chlorphenesin, Propanediol, Hibiscus Sabdariffa Flower Extract, 1,2-Hexanediol, Sodium Hyaluronate, Arginine, Carbomer, T-Butyl Alcohol, Phytic Acid, Sodium Citrate, Sodium Benzoate, IL74C.","As part of the line's eco-responsible approach, N°1 DE CHANEL REVITALIZING MASK can be refilled as many times as desired. Refilling just twice reduces the mask's greenhouse gas emissions by approximately one-third*****.
Once or twice a week, apply a thin layer of the mask to clean, dry skin. Avoid the eye area. Gently massage into skin and leave on for 5 minutes. Rinse off with lukewarm water.
*****32% reduction in the carbon footprint of N°1 DE CHANEL REVITALIZING MASK and N°1 DE CHANEL REVITALIZING MASK - REFILL is based on carbon footprint estimates calculated in June 2023 using the method published by the IPCC in 2023 and in compliance with ISO 14067. Scope of analysis: manufacturing of cosmetic ingredients and packaging components, production, distribution, use and end of life. Methodology verified by Bureau Veritas."
pimprod2050351,b.tan,Bronzed Like A Boss Bronzing Spray Lotion,Suncare,Self-Tanning & Bronzing,$14.99,8.45 oz,https://media.ulta.com/i/ulta/2634627?w=100&h=100&fmt=auto,4 Reviews,"Benefits
Tinted lotion boosted with tan intensifiers
Get a hint of color and a touch of tan that develops as the day goes on
Skin loving ingredients for a smooth, moisturized glow
Key Ingredients
Coconut Oil
Peptides
Vitamin E
Item 2634627","Water (Aqua, Eau), C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Cocos Nucifera (Coconut) Oil, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, C14-22 Alcohols, Cetearyl Alcohol, Caramel, Coco-Glucoside, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, C12-20 Alkyl Glucoside, Isohexadecane, Phenoxyethanol, Ethylhexylglycerin, Polysorbate 60, Tocopheryl Acetate (Vitamin E), Glycerin, Butylene Glycol, Carbomer, Polysorbate 20, Fragrance (Parfum).","Make sure your skin is clean, exfoliated and dry. Shake well before use. Apply liberally and evenly to your whole body. Re-apply as necessary."
pimprod2030788,ROSEN,Break-Out Spot Treatment for Large Bumps and Breakouts,Treatment & Serums,Acne & Blemish Treatments,$15.00,0.3 oz,https://media.ulta.com/i/ulta/2592177?w=100&h=100&fmt=auto,100 Reviews,"Benefits
Spot treatment for preventing and shrinking breakouts
Zinc Oxide, Apple Cider Vinegar and Peppermint fight acne causing bacteria
Best for moderate-severe bumps or breakouts
Features
Easy-to-use applicator
Easy addition to our Breakout Routine
Black Owned
US Manufactured
Woman Owned
Key Ingredients
Zinc Oxide, Apple Cider Vinegar and Peppermint Oil all have the ability to help prevent the spread and severity of large bumps and breakouts
Item 2592177","Zinc Oxide, Water (Aqua), Apple Cider Vinegar, Arborcide (Leuconostoc Ferment Filtrate), Peppermint (Mentha Piperita) Oil.",Use the applicator tip to apply a small amount of the spot treatment directly to bump.
pimprod2009643,KYLIE COSMETICS,Face Moisturizer,Moisturizers,Face Moisturizer,$25.00,1.75 oz,https://media.ulta.com/i/ulta/2548220?w=100&h=100&fmt=auto,"11,142 Reviews","Benefits
This formula conditions the skin for a soft-to-the touch finish, without any excess oil.
Oat and orange-peel extracts help soothe and soften the skin, while shea butter helps moisturize.
Use in the morning to create the perfect base for your makeup or before bed for continuous hydration while you sleep.
It is suitable for all skin types.
Key Ingredients
Shea Butter: Provides excellent moisturization
Sodium Hyaluronate: A derivative of Hyaluronic Acid that helps hydrate and plump the skin
Banana Leaf Extract, Oat Bran Extract and Orange Peel Extract: A combination of extracts that help soften, leaving the skin feeling smooth
Glycerin: A humectant that helps balance the moisture in your skin. If your skin is dry, it will draw in moisture and if your skin is oily, it will help decrease the oily appearance of your skin
Non-Comedogenic
Formulated Without
Fragrance Free
Paraben Free
Sulfate Free
Gluten Free
Vegan
Dermatologist Tested
Item 2548220","Water/Aqua/Eau, Isopropyl Palmitate, Propanediol, Dicaprylyl Carbonate, Jojoba Esters, Glycerin, Butyrospermum Parkii (Shea) Butter, Dimethicone, Sorbitan Stearate, Stearic Acid, Glyceryl Stearate, PEG-100 Stearate, Coco-Caprylate/Caprate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Phenoxyethanol, Cetyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 40, Chlorphenesin, Avena Sativa (Oat) Bran Extract, Carbomer, Musa Paradisiaca (Banana) Leaf Extract, Trisodium Ethylenediamine Disuccinate, Fructose, Ethylhexylglycerin, Aminomethyl Propanol, Citrus Aurantium Dulcis (Orange) Peel Extract, Polysorbate 60, Sorbitan Isostearate, Withania Somnifera Root Extract, Backhousia Citriodora Leaf Extract, Sodium Hyaluronate, Aloe Barbadensis Leaf Juice, Tocopherol, Potassium Sorbate, Citric Acid, Actinidia Chinensis (Kiwi) Seed Oil.",Apply to face and neck as desired.
pimprod2049125,ANUA,Peach 77 Niacin Enriched Cream,K-Beauty,,$28.00,1.69 oz,https://media.ulta.com/i/ulta/2634265?w=100&h=100&fmt=auto,1 Review,"Benefits
Moisturizer with bouncy pudding texture for plump glowing skin
For radiant skin
Free Of: Parabens / Mineral Oil
Key Ingredients
PEACHNIA+: Hydrates and helps skin look radiant with gentle fermented ingredients
Collagen and Pectin: Protein and dietary fiber components support the skin and keep it hydrated
Ceramide and Panthenol: Helps keep the skin's moisture barrier and nourishes the skin with hydration
Research Results
Skin irritation test completed
Item 2634265","Prunus Persica (Peach) Fruit Water, Glycerin, Methylpropanediol, Niacinamide, 1,2-Hexanediol, Isododecane, Lactobacillus Ferment, Propanediol, Panthenol, Polyglyceryl-3 Methylglucose Distearate, Polymethylsilsesquioxane, Hydrogenated Polydecene, Coptis Japonica Root Extract, Prunus Persica (Peach) Fruit Extract, Prunus Persica (Peach) Flower Extract, Sodium Hyaluronate, Soluble Collagen, Jojoba Esters, Vinyl Dimethicone, Ammonium Acryloyldimethyltaurate/VP Copolymer, Water, Dimethiconol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyacetophenone, Tromethamine, Ethylhexylglycerin, Butylene Glycol, Adenosine, Disodium EDTA, Cyanocobalamin, Saccharomyces Ferment Filtrate, Tocopherol, Ceramide NP, Pectin, Maltodextrin, Hydrolyzed Vegetable Protein, Galactomyces Ferment Filtrate, Bifida Ferment Lysate, Fragrance.","Take an appropriate amount after applying serum/ampoule.
Apply over the face and neck, and gently pat over the entire face.
Layer the cream on multiple times during dry winter seasons for extra moisturizing effect.
Can be used every day, AM & PM."
pimprod2028599,Vitamins and Sea beauty,Blue Sea Kale & Niacinamide Smoothing Facial Serum,Treatment & Serums,Face Serums,$11.99,2.0 oz,https://media.ulta.com/i/ulta/2586253?w=100&h=100&fmt=auto,39 Reviews,"Benefits
Smoothes rough skin texture
Minimizes the appearance of pores
Helps control oil production
Key Ingredients
Blue Sea Kale is a marine plant with antioxidant powers that release your skin from harmful agents, leaving it healthier and more resilient
Niacinamide is a form of vitamin B3 and offers a multitude of benefits for improved skin texture
Item 2586253","Purified Water, Propanediol, Glycereth-26, Crambe Maritima (Sea Kale) Extract, Niacinamide (Vitamin B3), Glycerin, Hydroxyethylcellulose, Polysorbate 20, Carbomer, Aminomethyl Propanol, Phenoxyethanol, Dehydroacetic Acid, Benzyl Alcohol, FD&C Blue No.1 Cl 42090, D&C Violet No.2 Cl 60725.","Apply to dry or damp skin and massage over desired areas until absorbed. Avoid contact with eyes.
Packaging may vary."
pimprod2016573,Bondi Sands,Self Tan Eraser Gentle Foaming Cleanser,Suncare,Self-Tanning & Bronzing,$27.00,6.76 oz,https://media.ulta.com/i/ulta/2569564?w=100&h=100&fmt=auto,911 Reviews,"Benefits
Soothing aloe vera formula to effectively remove self-tan and leaves skin feeling soft and smooth post-removal
Perfect for removing stubborn tan and preparing your skin for a fresh layer of new tan
Free from Sulfates, Parabens, and Silicones
Key Ingredients
Soothing Aloe Vera that leaves skin feeling soft and smooth
Item 2569564","Water/Aqua/Eau, Urea, Ethoxydiglycol, Sodium Bicarbonate, Cocamidopropyl Betaine, PEG-40 Hydrogenated Castor Oil, Glycerin, Tetrasodium EDTA, Sodium Chloride, Fragrance (Parfum), Linalool, Sodium Hydroxide, Sodium Benzoate.","Step 1: For best results, apply Bondi Sands Self Tan Eraser to dry skin after at least 3 days of applying self tan.
Step 2: Pump foam applicator firmly and apply Bondi Sands Self Tan Eraser liberally to the skin. Leave the Self Tan Eraser on the skin for at least 5 minutes.
Step 3: Shower with warm water using a wet face cloth to wipe away the tan. For more stubborn areas or dry skin, use the Bondi Sands Exfoliating Mitt to gently remove the tan.
Precautions: This product does not contain a sunscreen and does not protect against sunburn. Repeated exposure of unprotected skin while tanning may increase the risk of skin aging, skin cancer and other harmful effects to the skin even if you do not burn. Keep out of the sight and reach of children. If swallowed, get medical attention or contact the poison control center right away. Keep away from eyes. If material accidentally enters the eye, rinse well with plenty of clean water. Stop using this product if you develop redness or itching. Seek medical attention if irritation persists. Do not apply to damaged, inflamed or sensitive skin. Store below 86 degrees F."
pimprod2049126,ANUA,BHA 2% Gentle Exfoliating Toner,Cleansers,Toner,$20.00,5.07 oz,https://media.ulta.com/i/ulta/2634271?w=100&h=100&fmt=auto,2 Reviews,"Benefits
Ultimate exfoliant for a radiant & smooth complexion
Free Of: Denatured Alcohols / Parabens / Artificial Color / Oil / Silicones / Sulfates / Mineral Oil / Methylchloroisothiazolinone / Methylisothiazolinone / Animal Oils / Coal Tar Dyes
Key Ingredients
2% BHA (Salicylic Acid): Unclogs and clears pores by exfoliating dead skin cells
Panthenol & 6 Ceramides: Help maintain the skin's moisture barrier by delivering hydration
Teatree Leaf Extracts & Hyaluronic Acid: Helps soothe and calm irritation caused by redness
Research Results
Skin irritation test completed
AFTER 2 WEEKS:
38.38% reduction in pore area
24.98% reduction in the number of pores
Item 2634271","Aqua (Water), Dipropylene Glycol, 1,2-Hexanediol, Salicylic Acid, Pentylene Glycol, C12-14 Pareth-12, Octyldodeceth-16, Salix Alba (Willow) Bark Extract, Sodium Citrate, Butylene Glycol, Glycerin, Ethylhexylglycerin, Citric Acid, Xanthan Gum, Hydrogenated Lecithin, Disodium EDTA, Melaleuca Alternifolia (Tea Tree) Extract, Panthenol, Ficus Carica (Fig) Fruit Extract, Centella Asiatica Extract, Tocopherol, Pueraria Lobata Root Extract, Ulmus Davidiana Root Extract, Pinus Palustris Leaf Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Ceramide NP, Zinc Sulfate, Triethylhexanoin, Cholesterol, Hydrogenated Polydecene, Glyceryl Stearate, Potassium C11-15 Alkyl Phosphate, Cetearyl Alcohol, Ceramide NG, Phytosphingosine, Ceramide AP, Ceramide AS, Dimethicone, Ceramide NS, Hydrolyzed Hyaluronic Acid, Dimethylsilanol Hyaluronate, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Potassium Hyaluronate, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Dimethylsilanol, Sodium Acetylated Hyaluronate, Citrulline, Ornithine, Taurine, Tryptophan, Asparagine, Glycine, Glutamic Acid, Glutamine, Leucine, Lysine, Methionine, Valine, Serine, Cysteine, Aspartic Acid, Alanine, Arginine, Isoleucine, Histidine, Proline, Phenylalanine, Tyrosine, Threonine, Ceramide EOP.","Apply with your hands or a cotton pad, gently covering the face and neck.
The product can also be used on affected areas of the body.
At first, apply once every 2-3 days monitoring the skin's response, and adjust the usage period accordingly.
When used in the mornings, be sure to apply sunscreen with SPF 30 or higher."
pimprod2051202,fresh,Mini Lotus Youth Preserve Line & Texture Smoothing Moisturizer,Travel Size Skin Care,,$24.00,0.5 oz,https://media.ulta.com/i/ulta/2617055?w=100&h=100&fmt=auto,"2,843 Reviews","Benefits
Smoothes texture & the look of fine lines
Boosts radiance for a youthful look
Delivers 24hr hydration** & preps for makeup
**instrumental test, 30 subjects
Key Ingredients
Super Lotus smoothes lines & helps to boost radiance
Star fruit leaf extract smoothes while helping to reduce visible wrinkles
Polyglutamic acid works to lock in moisture & comfort
Vitamin E helps protect & soothe
Research Results
Clinically proven to smooth texture & fine lines*
+19% radiance observed**
97% agreed it created a smooth canvas for makeup***
+14% smoother skin after 1 application****
24hr hydration****
+17% smoother skin observed after 4 weeks**
*clinical assessment by dermatologist, 30 subjects, 4 weeks
**self-assessment by scoring, 30 subjects, 4 weeks
***self-assessment, 104 subjects, 4 weeks
****instrumental test, 30 subjects
Item 2617055","Aqua (water), Glycerin, Propylene Glycol Dicaprylate/dicaprate, Cetearyl Alcohol, Pentylene Glycol, Caprylic/capric Triglyceride, Ethylhexyl Palmitate, C10-18 Triglycerides, Betaine, Polyglycerin-3, Nelumbo Nucifera Extract, Citrus Limon (lemon) Peel Oil, Averrhoa Carambola Leaf Extract, Cucumis Sativus (cucumber) Fruit Extract, Helianthus Annuus (sunflower) Seed Oil, Tocopherol, Cetearyl Glucoside, Sorbitol, Caprylyl Glycol, Potassium Cetyl Phosphate, Behenyl Alcohol, Carbomer, Silica, Sodium Pca, Cetyl Alcohol, Stearyl Alcohol, Butylene Glycol, Pentaerythrityl Tetraisostearate, Sodium Hydroxide, Xanthan Gum, Adenosine, Sodium Polyglutamate, Sodium Phytate, Propanediol, Caramel, Chlorphenesin, Sodium Metabisulfite, Potassium Sorbate, Sodium Benzoate, Limonene, Citral \<18907\>.","Apply to clean skin twice a day, morning and night."
pimprod2046736,CHANEL,HYDRA BEAUTY MICRO SÉRUM LÈVRES Intense Replenishing Hydration,Treatment & Serums,Face Serums,$60.00,0.37 oz,https://media.ulta.com/i/ulta/2627472?w=100&h=100&fmt=auto,470 Reviews,"Key Ingredients
HYDRA BEAUTY MICRO SÉRUM LÈVRES features microfluidic technology, a unique process that encapsulates the power of the White Camellia flower in micro-droplets, preserving its purity until the moment of application.
Composed of 95%** naturally derived ingredients, the formula is enriched with hyaluronic acid, which is able to hold 1,000 times its weight in water to help skin retain moisture.
White Camellia OFA*** plumps and boosts hydration, White Camellia Glycoextract soothes and polyfractioned White Camellia helps reinforce barrier function.
Item 2627472","Aqua (Water), Diglycerin, Dimer Dilinoleyl Dimer Dilinoleate, Caprylic/Capric Triglyceride, Glycerin, Sorbitol, Betaine, Butyrospermum Parkii (Shea) Butter, Squalane, Limnanthes Alba (Meadowfoam) Seed Oil, Castor Oil/Ipdi Copolymer, Camellia Oleifera Seed Oil, 1,2-Hexanediol, Camellia Japonica Flower Extract, Faex (Yeast Extract), Zingiber Officinale (Ginger) Root Extract, Phenoxyethanol, Carbomer, Ammonium Glycyrrhizate, Sodium Hydroxide, Sodium Hyaluronate, Dipropylene Glycol, Parfum (Fragrance), Propanediol, Trisodium Ethylenediamine Disuccinate, Caprylyl Glycol, Tocopherol, Ricinus Communis (Castor) Seed Oil, CI 42090 (Blue 1 Lake), BS000426A.","1 lip serum, multiple application tips tailored to your needs: Swipe on a thin layer to soothe and plump lips. Place HYDRA BEAUTY MICRO SÉRUM LÈVRES in the refrigerator for a cooling sensation. Apply the lip serum and let it fully absorb to create a smooth base for lipstick. Enhance the moisturizing effect of lipstick by applying HYDRA BEAUTY MICRO SÉRUM LÈVRES as a final touch."
